Time,Agent 1,Agent 2,Agent 3,Agent 4
25.0,50.0,13.6224594808,13.6224594808,50.0
25.1,50.0,13.3448000247,13.3448000247,50.0
25.2,50.0,13.0727999559,13.0727999559,50.0
25.3,50.0,12.806343922,12.806343922,50.0
25.4,50.0,12.5453189218,12.5453189218,50.0
25.5,50.0,12.2896142576,12.2896142576,50.0
25.6,50.0,12.0391214875,12.0391214875,50.0
25.7,50.0,11.7937343804,11.7937343804,50.0
25.8,50.0,11.5533488701,11.5533488701,50.0
25.9,50.0,11.3178630118,11.3178630118,50.0
26.0,50.0,11.0871769384,11.0871769384,50.0
26.1,50.0,10.8611928183,10.8611928183,50.0
26.2,50.0,10.6398148143,10.6398148143,50.0
26.3,50.0,10.4229490421,10.4229490421,50.0
26.4,50.0,10.2105035314,10.2105035314,50.0
26.5,50.0,10.0023881862,10.0023881862,50.0
26.6,50.0,9.79851474708,9.79851474708,50.0
26.7,50.0,9.5987967535,9.5987967535,50.0
26.8,50.0,9.40314950717,9.40314950717,50.0
26.9,49.8202888595,9.21149003618,9.21149003618,49.8202888595
27.0,49.3033352413,9.02373705979,9.02373705979,49.3033352413
27.1,48.6218215332,8.83981095397,8.83981095397,48.6218215332
27.2,47.8635913129,8.65963371763,8.65963371763,47.8635913129
27.3,47.0732745561,8.48312893952,8.48312893952,47.0732745561
27.4,46.2734907623,8.31022176585,8.31022176585,46.2734907623
27.5,45.4756494325,8.14083886853,8.14083886853,45.4756494325
27.6,44.6854516188,7.97490841408,7.97490841408,44.6854516188
27.7,43.9056922934,7.81236003317,7.81236003317,43.9056922934
27.8,43.1376878035,7.65312479076,7.65312479076,43.1376878035
27.9,42.3820029678,7.4971351569,7.4971351569,42.3820029678
28.0,41.6388214243,7.34432497803,7.34432497803,41.6388214243
28.1,40.9081342562,7.19462944899,7.19462944899,40.9081342562
28.2,40.1898360518,7.04798508551,7.04798508551,40.1898360518
28.3,39.4837738141,6.90432969728,6.90432969728,39.4837738141
28.4,38.7897718516,6.76360236158,6.76360236158,38.7897718516
28.5,38.1076444369,6.62574339745,6.62574339745,38.1076444369
28.6,37.4372022315,6.49069434037,6.49069434037,37.4372022315
28.7,36.778255539,6.35839791749,6.35839791749,36.778255539
28.8,36.1306159399,6.2287980233,6.2287980233,36.1306159399
28.9,35.4940971043,6.10183969586,6.10183969586,35.4940971043
29.0,34.868515185,5.97746909351,5.97746909351,34.868515185
29.1,34.2536889975,5.855633472,5.855633472,34.2536889975
29.2,33.6494400922,5.73628116215,5.73628116215,33.6494400922
