Time,Agent 1,Agent 2,Agent 3,Agent 4
0.1,0,0,0,0
0.2,0.0,0.05,0.05,0.0
0.3,0.0,0.2,0.2,0.0
0.4,0.0,0.45,0.45,0.0
0.5,0.0,0.8,0.8,0.0
0.6,0.0,1.25,1.25,0.0
0.7,0.0,1.8,1.8,0.0
0.8,0.0,2.45,2.45,0.0
0.9,0.0,3.2,3.2,0.0
1.0,0.0,4.05,4.05,0.0
1.1,0.0,5.0,5.0,0.0
1.2,0.0,6.05,6.05,0.0
1.3,0.0,7.199999999999999,7.199999999999999,0.0
1.4,0.0,8.45,8.45,0.0
1.5,0.0,9.799999999999999,9.799999999999999,0.0
1.6,0.0,11.249999999999998,11.249999999999998,0.0
1.7,0.0,12.799999999999999,12.799999999999999,0.0
1.8,0.0,14.45,14.45,0.0
1.9,0.0,16.2,16.2,0.0
2.0,0.0,18.05,18.05,0.0
2.1,0.0,20.0,20.0,0.0
2.2,0.0,22.05,22.05,0.0
2.3,0.0,24.2,24.2,0.0
2.4,0.0,26.45,26.45,0.0
2.5,0.0,28.8,28.8,0.0
2.6,0.0,31.25,31.25,0.0
2.7,0.0,33.8,33.8,0.0
2.8,0.0,36.449999999999996,36.449999999999996,0.0
2.9,0.0,39.199999999999996,39.199999999999996,0.0
3.0,0.0,42.05,42.05,0.0
3.1,0.0,45.0,45.0,0.0
3.2,0.0,48.05,48.05,0.0
3.3,0.0,51.199999999999996,51.199999999999996,0.0
3.4,0.0,54.449999999999996,54.449999999999996,0.0
3.5,0.0,57.8,57.8,0.0
3.6,0.0,61.25,61.25,0.0
3.7,0.0,64.8,64.8,0.0
3.8,0.0,68.45,68.45,0.0
3.9,0.0,72.2,72.2,0.0
4.0,0.0,76.05,76.05,0.0
4.1,0.0,80.0,80.0,0.0
4.2,0.0,84.05,84.05,0.0
4.3,0.0,88.2,88.2,0.0
4.4,0.0,92.45,92.45,0.0
4.5,0.0,96.8,96.8,0.0
4.6,0.0,101.25,101.25,0.0
4.7,0.0,105.8,105.8,0.0
4.8,0.0,110.45,110.45,0.0
4.9,0.0,115.2,115.2,0.0
5.0,0.0,120.05,120.05,0.0
5.1,0.0,125.0,125.0,0.0
5.2,0.0,130.0,130.0,0.0
5.3,0.0,135.0,135.0,0.0
5.4,0.0,140.0,140.0,0.0
5.5,0.0,145.0,145.0,0.0
5.6,0.0,150.0,150.0,0.0
5.7,0.0,155.0,155.0,0.0
5.8,0.0,160.0,160.0,0.0
5.9,0.0,165.0,165.0,0.0
6.0,0.0,170.0,170.0,0.0
6.1,0.0,175.0,175.0,0.0
6.2,0.0,180.0,180.0,0.0
6.3,0.0,185.0,185.0,0.0
6.4,0.0,190.0,190.0,0.0
6.5,0.0,195.0,195.0,0.0
6.6,0.0,200.0,200.0,0.0
6.7,0.0,205.0,205.0,0.0
6.8,0.0,210.0,210.0,0.0
6.9,0.0,215.0,215.0,0.0
7.0,0.0,220.0,220.0,0.0
7.1,0.0,225.0,225.0,0.0
7.2,0.0,230.0,230.0,0.0
7.3,0.0,235.0,235.0,0.0
7.4,0.0,240.0,240.0,0.0
7.5,0.0,245.0,245.0,0.0
7.6,0.0,250.0,250.0,0.0
7.7,0.0,255.0,255.0,0.0
7.8,0.0,260.0,260.0,0.0
7.9,0.0,265.0,265.0,0.0
8.0,0.0,270.0,270.0,0.0
8.1,0.0,275.0,275.0,0.0
8.2,0.0,280.0,280.0,0.0
8.3,0.0,285.0,285.0,0.0
8.4,0.0,290.0,290.0,0.0
8.5,0.0,295.0,295.0,0.0
8.6,0.0,300.0,300.0,0.0
8.7,0.0,305.0,305.0,0.0
8.8,0.0,310.0,310.0,0.0
8.9,0.0,315.0,315.0,0.0
9.0,0.0,320.0,320.0,0.0
9.1,0.0,325.0,325.0,0.0
9.2,0.0,330.0,330.0,0.0
9.3,0.0,335.0,335.0,0.0
9.4,0.0,340.0,340.0,0.0
9.5,0.0,345.0,345.0,0.0
9.6,0.0,350.0,350.0,0.0
9.7,0.0,355.0,355.0,0.0
9.8,0.0,360.0,360.0,0.0
9.9,0.0,365.0,365.0,0.0
10.0,0.0,370.0,370.0,0.0
10.1,0.0,375.0,375.0,0.0
10.2,0.0,380.0,380.0,0.0
10.3,0.0,385.0,385.0,0.0
10.4,0.0,390.0,390.0,0.0
10.5,0.0,395.0,395.0,0.0
10.6,0.0,400.0,400.0,0.0
10.7,0.0,405.0,405.0,0.0
10.8,0.0,410.0,410.0,0.0
10.9,0.0,415.0,415.0,0.0
11.0,0.0,420.0,420.0,0.0
11.1,0.0,425.0,425.0,0.0
11.2,0.0,430.0,430.0,0.0
11.3,0.0,435.0,435.0,0.0
11.4,0.0,440.0,440.0,0.0
11.5,0.0,445.0,445.0,0.0
11.6,0.0,450.0,450.0,0.0
11.7,0.0,455.0,455.0,0.0
11.8,0.0,460.0,460.0,0.0
11.9,0.0,465.0,465.0,0.0
12.0,0.0,470.0,470.0,0.0
12.1,0.0,475.0,475.0,0.0
12.2,0.0,480.0,480.0,0.0
12.3,0.0,485.0,485.0,0.0
12.4,0.0,490.0,490.0,0.0
12.5,0.0,495.0,495.0,0.0
12.6,0.0,500.0,500.0,0.0
12.7,0.0,504.99,504.99,0.0
12.8,0.0,509.94011,509.94011,0.0
12.9,0.0,514.82081379,514.82081379,0.0
13.0,0.0,519.618076843,519.618076843,0.0
13.1,0.0,524.325730338,524.325730338,0.0
13.2,0.0,528.941592129,528.941592129,0.0
13.3,0.0,533.465491241,533.465491241,0.0
13.4,0.0,537.898261986,537.898261986,0.0
13.5,0.0,542.241231968,542.241231968,0.0
13.6,0.0,546.495961669,546.495961669,0.0
13.7,0.0,550.664112173,550.664112173,0.0
13.8,0.0,554.747378153,554.747378153,0.0
13.9,0.0,558.747454095,558.747454095,0.0
14.0,0.0,562.66601745,562.66601745,0.0
14.1,0.0,566.504720389,566.504720389,0.0
14.2,0.0,570.265185952,570.265185952,0.0
14.3,0.0,573.949006408,573.949006408,0.0
14.4,0.0,577.557742752,577.557742752,0.0
14.5,0.0,581.09292476,581.09292476,0.0
14.6,0.0,584.556051334,584.556051334,0.0
14.7,0.0,587.948590981,587.948590981,0.0
14.8,0.0,591.271982356,591.271982356,0.0
14.9,0.0,594.527634828,594.527634828,0.0
15.0,0.0,597.716929063,597.716929063,0.0
15.1,0.05,600.841217596,600.841217596,0.05
15.2,0.2,603.901825398,603.901825398,0.2
15.3,0.45,606.980920667,606.980920667,0.45
15.4,0.8,610.160015936,610.160015936,0.8
